table_name,column_name,data_type,column_comment,table_comment,suspicion_category,reason,recommended_review_action
rs_outlet,province_section_name,character varying,省控断面名称,排污口信息表,name_like_field,名称类字段，注释可能过于通用: 字段名 'province_section_name' 注释为 '省控断面名称',人工确认注释是否准确描述该字段业务含义
rs_outlet,city_section_name,character varying,市控断面名称,排污口信息表,name_like_field,名称类字段，注释可能过于通用: 字段名 'city_section_name' 注释为 '市控断面名称',人工确认注释是否准确描述该字段业务含义
rs_outlet,river_info,character varying,河长信息,排污口信息表,very_short_comment,注释极短 (4字): '河长信息',确认该注释是否足以让模型理解字段含义
rs_outlet,handle_type,character varying,整治类型（依法取缔、清理合并、规范整治、无需整治，单选）,排污口信息表,code_like_field,类型类字段，注释可能过于通用: 字段名 'handle_type' 注释为 '整治类型（依法取缔、清理合并、规范整治、无需整治，单选）',人工确认注释是否准确描述该字段业务含义
rs_outlet,finish_date,timestamp without time zone,完成时限,排污口信息表,time_like_field,日期类字段，注释可能过于通用: 字段名 'finish_date' 注释为 '完成时限',人工确认注释是否准确描述该字段业务含义
rs_outlet,finish_date,timestamp without time zone,完成时限,排污口信息表,very_short_comment,注释极短 (4字): '完成时限',确认该注释是否足以让模型理解字段含义
rs_outlet,handle_result,character varying,整治成效,排污口信息表,very_short_comment,注释极短 (4字): '整治成效',确认该注释是否足以让模型理解字段含义
rs_outlet,approve_advice,character varying,审批意见,排污口信息表,very_short_comment,注释极短 (4字): '审批意见',确认该注释是否足以让模型理解字段含义
rs_outlet,approve_node,character varying,审批标记,排污口信息表,very_short_comment,注释极短 (4字): '审批标记',确认该注释是否足以让模型理解字段含义
rs_outlet,other_sewage_type,character varying,其他污水类型,排污口信息表,code_like_field,类型类字段，注释可能过于通用: 字段名 'other_sewage_type' 注释为 '其他污水类型',人工确认注释是否准确描述该字段业务含义
rs_outlet,approve_status,character varying,审批登记情况（已审批、已登记、未审批、未登记）,排污口信息表,status_like_field,状态类字段，注释可能过于通用: 字段名 'approve_status' 注释为 '审批登记情况（已审批、已登记、未审批、未登记）',人工确认注释是否准确描述该字段业务含义
rs_outlet,monitor_sample_date,character varying,采样时间（yyyy-MM-dd）,排污口信息表,time_like_field,日期类字段，注释可能过于通用: 字段名 'monitor_sample_date' 注释为 '采样时间（yyyy-MM-dd）',人工确认注释是否准确描述该字段业务含义
rs_outlet,drain_abnormal_other,character varying,其他状况,排污口信息表,very_short_comment,注释极短 (4字): '其他状况',确认该注释是否足以让模型理解字段含义
rs_outlet,primary_obligor_code,character varying,主要责任主体排污许可证号或排污登记号,排污口信息表,code_like_field,编码类字段，注释可能过于通用: 字段名 'primary_obligor_code' 注释为 '主要责任主体排污许可证号或排污登记号',人工确认注释是否准确描述该字段业务含义
rs_outlet,unified_credit_code,character varying,统一信用代码,排污口信息表,code_like_field,编码类字段，注释可能过于通用: 字段名 'unified_credit_code' 注释为 '统一信用代码',人工确认注释是否准确描述该字段业务含义
rs_outlet,pollutant_name,character varying,污染物（多个用英文逗号拼接）,排污口信息表,name_like_field,名称类字段，注释可能过于通用: 字段名 'pollutant_name' 注释为 '污染物（多个用英文逗号拼接）',人工确认注释是否准确描述该字段业务含义
rs_outlet,monitor_sample_type,character varying,采样类型,排污口信息表,code_like_field,类型类字段，注释可能过于通用: 字段名 'monitor_sample_type' 注释为 '采样类型',人工确认注释是否准确描述该字段业务含义
rs_outlet,monitor_sample_type,character varying,采样类型,排污口信息表,very_short_comment,注释极短 (4字): '采样类型',确认该注释是否足以让模型理解字段含义
rs_outlet,monitor_sample_mark,character varying,采样备注,排污口信息表,very_short_comment,注释极短 (4字): '采样备注',确认该注释是否足以让模型理解字段含义
rs_outlet,primary_table_id,character varying,主表ID,排污口信息表,id_like_field,ID 类字段，注释可能过于通用: 字段名 'primary_table_id' 注释为 '主表ID',人工确认注释是否准确描述该字段业务含义
rs_outlet,primary_table_id,character varying,主表ID,排污口信息表,very_short_comment,注释极短 (4字): '主表ID',确认该注释是否足以让模型理解字段含义
rs_outlet_info_v2,river_system,character varying,所属水系,排污口管理,very_short_comment,注释极短 (4字): '所属水系',确认该注释是否足以让模型理解字段含义
rs_outlet_info_v2,province_city_district,character varying,省市区县,排污口管理,very_short_comment,注释极短 (4字): '省市区县',确认该注释是否足以让模型理解字段含义
rs_outlet_info_v2,outlet_name,character varying,排污口名称,排污口管理,name_like_field,名称类字段，注释可能过于通用: 字段名 'outlet_name' 注释为 '排污口名称',人工确认注释是否准确描述该字段业务含义
rs_outlet_info_v2,outlet_name,character varying,排污口名称,排污口管理,very_short_comment,注释极短 (5字): '排污口名称',确认该注释是否足以让模型理解字段含义
rs_outlet_info_v2,watershed_name,character varying,流域名称,排污口管理,name_like_field,名称类字段，注释可能过于通用: 字段名 'watershed_name' 注释为 '流域名称',人工确认注释是否准确描述该字段业务含义
rs_outlet_info_v2,watershed_name,character varying,流域名称,排污口管理,very_short_comment,注释极短 (4字): '流域名称',确认该注释是否足以让模型理解字段含义
rs_outlet_info_v2,outlet_category,character varying,排污口分类,排污口管理,very_short_comment,注释极短 (5字): '排污口分类',确认该注释是否足以让模型理解字段含义
rs_outlet_info_v2,water_env_func_zone_name,character varying,水环境功能区名称,排污口管理,name_like_field,名称类字段，注释可能过于通用: 字段名 'water_env_func_zone_name' 注释为 '水环境功能区名称',人工确认注释是否准确描述该字段业务含义
rs_outlet_info_v2,national_section_name,character varying,国控断面名称,排污口管理,name_like_field,名称类字段，注释可能过于通用: 字段名 'national_section_name' 注释为 '国控断面名称',人工确认注释是否准确描述该字段业务含义
rs_outlet_info_v2,provincial_section_name,character varying,省控断面名称,排污口管理,name_like_field,名称类字段，注释可能过于通用: 字段名 'provincial_section_name' 注释为 '省控断面名称',人工确认注释是否准确描述该字段业务含义
rs_outlet_info_v2,municipal_section_name,character varying,市控断面名称,排污口管理,name_like_field,名称类字段，注释可能过于通用: 字段名 'municipal_section_name' 注释为 '市控断面名称',人工确认注释是否准确描述该字段业务含义
rs_outlet_info_v2,river_chief_info,character varying,河长信息,排污口管理,very_short_comment,注释极短 (4字): '河长信息',确认该注释是否足以让模型理解字段含义
rs_outlet_live_v2,gate_morphology,character varying,口门形态,排污口实况,very_short_comment,注释极短 (4字): '口门形态',确认该注释是否足以让模型理解字段含义
rs_outlet_live_v2,drainage_feature,character varying,排水特征,排污口实况,very_short_comment,注释极短 (4字): '排水特征',确认该注释是否足以让模型理解字段含义
rs_outlet_live_v2,outlet_name,character varying,排污口名称,排污口实况,name_like_field,名称类字段，注释可能过于通用: 字段名 'outlet_name' 注释为 '排污口名称',人工确认注释是否准确描述该字段业务含义
rs_outlet_live_v2,outlet_name,character varying,排污口名称,排污口实况,very_short_comment,注释极短 (5字): '排污口名称',确认该注释是否足以让模型理解字段含义
rs_outlet_monitor_v2,sampling_time,timestamp without time zone,采样时间,排污口监测,time_like_field,时间类字段，注释可能过于通用: 字段名 'sampling_time' 注释为 '采样时间',人工确认注释是否准确描述该字段业务含义
rs_outlet_monitor_v2,sampling_time,timestamp without time zone,采样时间,排污口监测,very_short_comment,注释极短 (4字): '采样时间',确认该注释是否足以让模型理解字段含义
rs_outlet_monitor_v2,monitor_type,character varying,监测类型,排污口监测,code_like_field,类型类字段，注释可能过于通用: 字段名 'monitor_type' 注释为 '监测类型',人工确认注释是否准确描述该字段业务含义
rs_outlet_monitor_v2,monitor_type,character varying,监测类型,排污口监测,very_short_comment,注释极短 (4字): '监测类型',确认该注释是否足以让模型理解字段含义
