table_name,column_name,data_type,column_comment,table_comment,training_status,risk_level,reason
rs_industrial_info_yc,rectification_status,text,整改情况,工业园区环境监测数据表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_industrial_info_yc_bak0305,name_part,character varying,分园名称,,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_industrial_info_yc_bak0305,park_level,character,园区级别：0-未知、1-国家级、2-省级、3-市级,,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_industrial_info_yc_bak0305,lon,double precision,经度,,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_industrial_info_yc_bak0305,lat,double precision,纬度,,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,name_old,character varying,曾用名,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,representative,character varying,法定代表人,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,community_code,character varying,普查小区代码,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,year,character varying,年份,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,organize_code,character varying,组织机构代码,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,town,character varying,乡镇,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,village,character varying,村、街、门牌号,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,livestock_type,character varying,养殖类型,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,clean_type,character varying,圈舍清理方式,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,intake_type,character varying,圈舍通风方式,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,water_store_type,character varying,原水存储设施类型,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,water_store_outlet,character varying,原水存储设施池口方式,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,water_store_area,double precision,原水存储设施池口面积（平方米）,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,water_store_volume,double precision,原水存储设施池口体积（立方米）,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_technique_1,character varying,尿液废水处理工艺,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_technique_2,character varying,尿液废水处理工艺其他,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_facility_1,character varying,尿液废水处理设施,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_facility_2,character varying,尿液废水处理设施其他,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_deal_use_scale,character varying,尿液废水处理利用方式及比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_1,double precision,尿液废水处理_肥水利用比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_2,double precision,尿液废水处理_沼液还田比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_3,double precision,尿液废水处理_场内生产液体有机肥比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_4,double precision,尿液废水处理_异位发酵床比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_5,double precision,尿液废水处理_鱼塘养殖比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_6,double precision,尿液废水处理_场区循环利用比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_7,double precision,尿液废水处理_委托处理比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_8,double precision,尿液废水处理_达标排放比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_9,double precision,尿液废水处理_直接排放比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,n_scale_10,double precision,尿液废水处理_其他,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_store_flag1,smallint,粪便存储设施是否防水,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_store_flag2,smallint,粪便存储设施是否防渗,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_store_volume,double precision,粪便存储设施容积_立方米,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_technique_1,character varying,粪便处理工艺,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_technique_2,character varying,粪便处理工艺其他,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_deal_use_scale,character varying,粪便处理利用方式及比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_scale_1,double precision,粪便处理利用_农家肥比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_scale_2,double precision,粪便处理利用_场内生产有机肥比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_scale_3,double precision,粪便处理利用_沼泽还田比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_scale_4,double precision,粪便处理利用_生产牛床垫料比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_scale_5,double precision,粪便处理利用_作为栽培基质比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_scale_6,double precision,粪便处理利用_作为燃料比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_livestock_info_yc,f_scale_7,double precision,粪便处理利用_鱼塘养殖比例,规模化畜禽养殖场-宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
